# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,
# Sat Oct  4 03:30:19 2025,,,,,,,,,,,
#,,,,,,,,,,,
# User ID:         navidajayaweera2006,,,,,,,,,,,
#,,,,,,,,,,,
# User preference: archive defaults*,,,,,,,,,,,
#,,,,,,,,,,,
# COLUMN tid:            TESS Input Catalog ID,,,,,,,,,,,
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC),,,,,,,,,,,
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD],,,,,,,,,,,
# COLUMN pl_orbper:      Planet Orbital Period Value [days],,,,,,,,,,,
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours],,,,,,,,,,,
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm],,,,,,,,,,,
# COLUMN pl_insol:       Planet Insolation Value [Earth flux],,,,,,,,,,,
# COLUMN st_tmag:        TESS Magnitude,,,,,,,,,,,
# COLUMN st_dist:        Stellar Distance [pc],,,,,,,,,,,
# COLUMN st_teff:        Stellar Effective Temperature Value [K],,,,,,,,,,,
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2],,,,,,,,,,,
# COLUMN st_rad:         Stellar Radius Value [R_Sun],,,,,,,,,,,
#,,,,,,,,,,,
tid,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_insol,st_tmag,st_dist,st_teff,st_logg,st_rad
17409453,KP,2460243.191,9.72665,4.584,2287,361.739,12.9285,491.242,5583.6,4.11,1.45
203214138,KP,2460280.381,5.1699026,1.972,3110,562.184,10.5649,306.57,6283.4,4.18,1.48
437011608,CP,2460284.803,4.2403543,2.353,842,255.637,7.6253,43.1406,5670,4.5,0.93
5882269,KP,2460251.751,4.7948642,2.245,2280,118.638,12.0394,107.272,4072,4.62,0.65
438260486,PC,2460252.992,5.8321337,2.039,274,49.8722,7.564,21.3575,4544,4.54,0.75
6785559,PC,2459546.926,4.5117148,4.48,550,921.698,10.1125,196.662,5785,4.19,1.35
178217113,KP,2460256.813,2.9956366,2.287,7778,963.566,11.0514,348.646,6135.5,4.21,1.4
18310799,KP,2460253.013,17.3070631,3.646,1909,31.2616,10.1192,59.2474,4230.6,4.48,0.77
234388232,PC,2460266.137,10.3883213,4.056,822,1120.27,9.3422,86.9438,5638.7,4.56,0.87
234388232,PC,2459521.211,13.4155226,3.665,550,62.2227,9.3422,86.9438,5638.7,4.56,0.87
330687113,KP,2459503.124,5.113835,2.4556787,1290.375031,832.2294086,10.999,371.823,6315.7,4.17,1.50876
453211454,CP,2460269.975,9.0588209,3.342,875,92.839,7.9259,48.9739,5560.26,4.438,0.96
453211454,CP,2460259.048,21.4003129,5.3847459,960.7539877,35.2811724,7.9259,48.9739,5560.26,4.438,0.962324
184892124,KP,2459500.669,1.9828041,1.1139386,132105.0435,20.6170397,16.0573,185.731,3213,4.93347,0.293047
438073782,PC,2459546.829,3.6413702,3.705,11340,1340.13,11.4438,500.511,6832,4.2575,1.5
90853136,APC,2459546.217,2.3626901,1.4468336,4744.080029,340.3343305,11.6786,189.575,5222.44,4.63151,0.755047
63189173,KP,2459501.002,2.2984058,2.0873186,30832.05373,203.7820374,12.8033,202.152,4221.54,4.45733,0.794584
19028197,KP,2459500.536,3.3366511,1.8580034,6765.870433,29.6583759,10.2479,29.4214,3552,4.74,0.499698
434226736,KP,2459501.775,3.4845543,0.9158601,13705.5318,9.5041407,13.0275,44.9565,3204,4.93668,0.290216
26826078,KP,2460285.253,2.8753183,1.615,23676,85.1168,10.2832,71.0374,4604,4.64,0.68
203214081,KP,2460261.803,5.7459945,1.185,3650,3.99828,11.5219,27.9276,3413,4.91,0.32
14770122,KP,2459500.382,3.5438732,4.2332052,10892.9403,1915.693375,11.8887,697.004,6466,4.07444,1.74624
91481801,PC,2459447.804,14.4507561,1.3457797,867.6358458,462.6827,6.9762,93.1501,6761.32,3.96878,2.0669501
238086647,APC,2460011.316,1.3523942,0.512,371,252.046,8.4633,93.0994,5915,4.1283,1.29
349582831,PC,2459500.691,3.4532143,2.445241,13153.33102,958.8135146,12.4261,513.756,6028,4.2444,1.3226399
366410512,KP,2460247.82,10.1367283,5.341,1059,992.258,11.6718,518.625,6283,4.17177,1.51
82508808,APC,2459500.505,0.4522013,0.5773712,15351.64981,731.2387223,15.0155,379.43,3739,4.6228,0.633946
366443576,APC,2459570.084,4.9898664,1.037,1850,167.032,11.5679,528.469,6242,4.09,1.63
415443327,PC,2459501.63,4.890376,3.9844446,12039.46081,796.3219695,13.7667,1026.28,6278,4.20771,1.4458801
203287192,PC,2460277.667,4.4455436,4.152,5839,905.997,12.1476,923.354,6355.8,3.89,2.11
59351345,PC,2460257.7,2.4361097,1.095,840,807.375,10.0704,450.49,7182.5,3.91,2.33
97735297,FP,2459547.91,1.8354365,1.633,310,6809.52,9.4098,650.943,9758,3.8,3.27
350348197,CP,2460285.357,6.7535728,2.173,1740,122.785,9.18458,130.919,5880,4.22,1.32
411930845,PC,2459547.384,3.2104815,1.693,1600,2847.04,10.2846,1165.13,9124,3.46,4.71
440777904,KP,2458491.696,3.3552444,3.7362246,11199.92663,1294.928956,11.3072,415.344,6373,4.27283,1.41886
239977528,CP,2460227.48,30.1584857,3.852,2293,15.1027,10.2592,392.259,6083,3.74,2.38
203289099,KP,2460280.324,3.3557219,1.599,1101,37.2966,11.7538,75.1691,3807,4.68,0.56
337385330,PC,2460261.292,15.532806,3.564,1236,31.4267,10.1857,43.8372,3973,4.65,0.61
2685481,PC,2460662.396,4.136488,2.551,462,405.932,10.2212,222.874,6113,4.21,1.39
26693519,PC,2460280.732,6.1539077,2.115,1636,114.033,10.0643,,5234.4,,5.63
366499151,PC,2459554.641,13.8240078,3.512,1140,35.732,12.1045,207.618,5129,4.67,0.71
149496868,PC,2459578.654,3.4355113,2.11,2580,146.577,11.9783,197.234,4870,4.53,0.8
26469462,PC,2459534.137,11.6986928,3.37,930,89.0703,10.3657,217.786,6247.5,4.39,1.16
438412198,PC,2460257.668,1.5749553,2.216,304,3031.49,10.0769,280.37,6635,4.19,1.57
75427473,FP,2460258.206,1.4713984,3.028,236,2280.57,8.96861,179.327,5110.7,,2.66
119292328,CP,2458471.218,7.1887332,2.9505752,285.257999,112.4619017,8.9767,67.3975,5581,4.52166,0.882675
119292328,APC,2459201.066,20.2749388,5.788,410,56.5944,8.9767,67.3975,5581,4.52166,0.88
58723861,PC,2460267.927,24.9163182,6.745,6260,51.1862,10.2326,229.962,5778.4,4.12,1.47
366568760,KP,2460269.511,8.4071591,5.002,533,114.149,11.6522,878.43,4642.6,,4.71
116668723,PC,2460256.936,3.3885867,1.377,639,1838.7,9.82614,183.637,6148.7,4.25,1.34
332022997,KP,2459501.145,3.2810299,1.9734854,1163.604026,161.2475751,11.1983,123.438,4783.6,4.59,0.735345
332022997,KP,2459572.872,8.4388997,2.5274041,1269.203073,45.7571538,11.1983,123.438,4783.6,4.59,0.735345
306902029,FP,2459549.902,1.0754572,1.832,690,3593.53,10.4406,588.788,6290,3.49,3.29
247906954,PC,2460280.082,5.909621,2.784,435,468.76,9.02342,171.506,6710,4.21,1.55
27064468,CP,2460282.115,5.4589863,3.39,1230,402.195,9.56225,160.414,6223,4.33,1.24
27064468,CP,2460258.339,17.9051919,4.555,771,76.5725,9.56225,160.414,6223,4.33,1.24
438170612,PC,2460239.027,17.5328625,3.11,547,53.5244,9.80493,162.582,6160,4.39,1.14
406495245,PC,2460274.611,7.6014943,3.018,1898,492.37,8.2893,193.998,7642,4.09,1.99
101520163,PC,2460247,7.4121119,1.78,979,82.6575,10.1843,201.912,6178,4.36,1.19
431999925,FP,2458492.93,1.445433,3.684343,16635.28994,29.2577267,14.7095,190.2254,3266,4.98546,0.269
75589027,PC,2460255.333,2.1667786,4.416,282,4654.09,8.64885,101.55,6224,4.36,1.2
350043412,PC,2459527.019,9.4813433,1.019,9450,2.79712,13.1113,215.18,4427,4.67,0.63
114516994,APC,2459549.387,1.5985577,1.19,2590,1717.96,10.1485,493.91,7947,4.04,2.2
312221462,FP,2459507.391,30.4408598,4.586,1500,371.746,10.3703,404.955,8158.9,4.34,1.58
95010343,FP,2460272.399,6.880459,2.037,445,123.942,9.16636,149.969,6474,4.32,1.31
172110606,FP,2460310.709,2.0197299,2.563,426,1353.12,8.96147,152.97,5810,3.96,1.77
175236511,KP,2459550.097,7.8092052,3.393,480,230.628,12.0789,446.821,5906.9,4.3,1.22
14570132,PC,2460280.973,3.2092033,0.677,2038,67.6268,12.345,238.775,5060.5,,0.91
38087018,KP,2459526.192,1.7292681,1.8278099,23043.20552,313.9308182,14.6026,495.317,4377,4.50156,0.766495
95337971,PC,2459626.883,5.9471027,1.544,3540,47.8442,12.7263,131.219,3859,4.65384,0.6
366576758,KP,2458495.843,11.3909685,3.8062467,16337.76578,46.9021418,13.6674,475.758,5027,4.51935,0.875936
175193677,PC,2459547.722,15.6113633,3.2002615,520.4897607,111.9728668,6.3687,35.26,6061.77,4.31439,1.22568
350020859,KP,2459556.003,11.8141726,5.5649352,1504.894167,275.6427299,8.74761,132.345,5609,3.93083,1.78598
393495970,KP,2459576.374,1.7554285,1.7729986,14716.59227,867.7365296,11.0658,185.932,5306,4.43,0.965222
281837575,PC,2459527.243,5.20971,1.6975678,11394.46915,158.1645607,11.2668,181.38,5296.38,4.53407,0.85412
281837575,PC,2459526.77,2.3843304,1.9448395,1128.622986,448.4410045,11.2668,181.38,5296.38,4.53407,0.85412
380619414,KP,2460262.67,2.6556753,2.6111014,20259.22626,640.3257634,10.15,141.887,5817.3,,
281885301,KP,2459554.042,7.9177855,3.150639,6150.398431,88.706626,12.3049,289.827,5322,4.5528,0.840476
173103335,KP,2459528.179,10.0546003,2.640621,1321.020031,11.5485637,10.5459,44.0727,3920,4.6932,0.550856
95361530,PC,2459631.968,3.9178573,0.739,4270,17.9382,12.2325,272.747,5174.39,4.4946,0.88
291517604,PC,2460117.346,5.0637114,6.023,4940,843.513,10.0143,237.514,5447,3.86,1.91
286094277,PC,2459814.873,27.3714952,9.708321,11052.84604,95.4886533,10.4815,298.458,5903,4,1.70581
366622912,CP,2458493.284,3.1148931,2.3721346,25980.70109,198.0921858,13.7988,442.813,4973,4.438,0.74956
40954422,FP,2460336.484,1.7578288,3.218,2116,29799.8,10.0768,434.304,6640,3.76,2.59
388130237,PC,2459323.835,92.1950434,4.425,27400,1.32226,12.8337,485.421,5643,4.44,1
257527578,CP,2459084.832,54.3212423,4.024,3708,6.76453,10.6509,382.898,6207,3.99,1.82
124029677,CP,2459197.093,20.9108406,4.478,5936,49.5559,11.215,390.484,6408,4.27,1.38
240849748,APC,2459470.789,17.7256773,1.629,2860,39.274,10.7203,338.491,6010,4.06,1.63
388811663,KP,2459456.73,9.7956535,2.7073092,1633.795371,21.964027,11.7603,109.218,4147,4.55,0.706632
468889418,PC,2460221.038,22.8524131,2.035,1265,52.664,10.2409,160.968,5857.9,4.4,1.08
38161230,APC,2460284.251,2.5194039,1.113,1935,219.344,11.7475,476.884,6380,,1.76
337647366,PC,2459575.677,4.7464485,2.408,1940,281.823,12.8325,1175.98,5890.5,3.76,2.26
286712787,PC,2459526.145,5.8365098,2.6998895,256.7044803,133.1006284,8.6739,55.1788,5259,4.53,0.854084
286712787,PC,2459527.77,3.6469454,2.4652655,145.1854235,249.1602293,8.6739,55.1788,5259,4.53,0.854084
318937509,APC,2458492.65,1.04855,1.062799,34644.95398,26.9192494,14.114,150.5,3109,5.06577,0.202
4165850,PC,2460258.887,4.2807509,2.051,447,177.537,10.187,151.465,5653.3,4.41,1.03
277697921,PC,2459577.649,5.7519475,2.428,1200,37.7733,12.1875,157.656,4181.8,4.4,0.84
60286662,KP,2459504.355,8.5623289,3.0961685,4321.46949,133.8066806,13.2027,564.454,5545.3,4.41,1.0230401
115010361,KP,2459674.578,15.4658691,3.16,2380,33.0649,11.6271,268.515,5480.8,4.41,1.02
6892385,KP,2460256.367,8.2669589,3.328,1316,140.125,11.2089,197.989,5411.1,4.49,0.92
349986198,PC,2459546.601,3.577501,1.662,1300,95.4633,12.5389,245.302,4642.1,4.43,0.87
59582240,PC,2459576.33,1.7726881,1.409,390,482.108,10.0063,112.335,5502,4.53,0.89
458686504,PC,2460282.323,4.8740385,4.125,6410,819.404,13.3935,1425.02,6504.4,4.05,1.8
363548415,KP,2459528.162,6.7713411,2.836,2930,144.17,11.9186,249.645,5231,4.49,0.89
350023518,PC,2460269.548,8.0387972,1.487,738,42.1222,8.1644,36.2194,5002,4.56836,0.78
308307606,FP,2458412.729,9.8850244,2.4234353,9891.368176,66.4246834,13.2361,416.217,5522,4.39493,0.819196
330690135,KP,2459558.616,14.7565015,4.9375033,2238.483004,102.1266495,11.5559,343.99,5790.7,4.3,1.20174
110996418,PC,2459559.1,15.7815791,3.9993972,12007.79926,65.8903912,13.4003,696.695,5780,4.438,1
53287554,PC,2459552.171,4.7218077,2.7238343,1410.453937,80.1967213,10.648,84.1815,4570,4.59581,0.707615
98669309,KP,2459552.707,4.0035773,2.0958153,14273.85131,365.8185403,14.1768,876.565,5318,4.33106,1.08492
49428710,CP,2459527.297,12.2193392,4.8876935,1670.131063,100.9111624,10.6309,197.243,5643.77,4.35958,1.09457
55266835,PC,2459554.978,6.8548465,1.5226064,16276.28158,126.5073461,13.0207,414.845,4797.5,4.27798,1.06192
437054764,PC,2459553.714,20.3550739,3.5018936,37499.73435,3.5797006,14.6831,268.685,3728,4.70337,0.539092
350033870,PC,2460284.439,2.2085904,3.992,151,3785.82,8.8471,154.965,6183,4.06,1.68
149969625,KP,2459560.413,14.0666014,2.7078373,1450.825031,37.0819499,10.7875,134.591,5141.67,4.53051,0.837606
288671122,PC,2459768.887,0.2874782,0.445,1940,5953.77,11.3617,256.739,5702,4.43,1.02
264979636,PC,2458495.79,17.87897,2.124101,976.801579,63.7655934,10.1432,159.814,5596,4.32233,1.13674
346972413,PC,2459413.39,2.7779767,1.753,7890,609.495,12.2175,705.408,6976,4.16,1.71
346667887,PC,2459415.699,3.8922407,2.652,6100,387.931,11.7242,480.155,5943,4.03,1.66
99654378,PC,2459598.659,7.3039588,3.218,2050,149.732,11.1303,208.267,5718,4.53,0.9
298829544,PC,2460368.825,2.7395591,3.4295122,9227.421848,1691.17087,13.4685,1084.09,5919,4.1,1.5425
28643432,FP,2459418.221,2.2751393,2.087,3350,1207.23,11.649,504.97,5810,3.99,1.71
462808933,PC,2459414.668,4.2788309,4.399,7750,1098.85,12.3595,770.483,6353,3.94,1.98
68453985,PC,2459416.392,2.503254,2.828,9960,3356.68,12.2428,804.742,8076,4.25,1.73
441590110,PC,2459596.505,17.8597459,4.862,2180,80.0325,11.6215,436.183,6263,4.3,1.3
141677268,PC,2459918.196,22.43341,6.077,940,46.3189,10.5784,357.174,5395,3.7,2.25
408549705,FP,2459753.523,9.5064017,3.258,8710,287.739,12.9177,497.269,5999,4.41,1.09
218795833,CP,2458491.877,1.2652338,1.2121003,110215.6795,53.9865076,14.4347,115.557,3225,5.00457,0.355309
289574465,PC,2459413.172,5.7488688,4.412,5080,786.234,11.7191,675.281,6728,4.12,1.73
359469754,PC,2459417.859,3.0278609,3.669,6680,4163.14,12.6103,757.613,8032,4.17,1.9
336125492,PC,2459416.096,4.7271324,4.672,8600,868.672,12.5231,825.977,6121.7,4.02,1.74
336126253,PC,2459408.155,18.9972068,3.906,2960,28.2737,11.8002,253.938,5469,4.53,0.88
288612903,PC,2459408.107,7.0485133,3.543,4950,202.23,12.1605,526.642,5889,4.2,1.37
357145112,PC,2459416.086,3.1523405,3.111,6440,895.126,12.1391,491.054,6124,4.13,1.54
383828887,PC,2459418.347,2.5677096,2.882,10430,917.773,13.2357,763.703,5854,4.28,1.24
219431828,APC,2459588.291,20.5773388,1.503,8520,2.81608,11.906,232.248,5062,4.47,0.89
193628179,FP,2459415.349,3.2623468,2.91,8540,689.893,11.9993,504.372,5957.4,4.18,1.41
298049015,FP,2459438.721,3.9131371,1.846,37860,25.4932,14.9652,372.355,3773,4.64,0.62
148479278,PC,2458468.652,0.523613,2.3004521,82.9259401,26568.35671,9.3777,222.315,7450,4.33986,1.52949
21101556,PC,2459887.497,17.4372954,2.967,2060,215.608,11.3862,451.568,6520,4.26,1.43
267810289,PC,2459686.76,3.8558229,3.462,13730,502.171,13.306,914.238,5704,4.1,1.48
320324079,PC,2459684.508,34.6141657,2.66,1470,31.4696,11.5405,567.18,6382,4.07,1.72
158323182,PC,2459423.366,15.1255732,6.424,2080,161.672,12.6934,1119.77,5907.2,3.75,2.28
65845738,PC,2459825.299,1.593603,3.244,5300,5402.33,12.3428,821.754,6589,3.98,1.99
419411415,CP,2459443.471,1.6306523,1.202,68050,30.1966,13.6136,86.4493,3262,4.83,0.4
159117779,PC,2459634.598,4.4716261,6.451,5000,1694.87,12.8715,1297.27,5972,3.72,2.41
147892178,PC,2459585.839,24.6951647,3.696,13290,3.18912,13.2754,156.815,3850,4.68,0.56
110738386,PC,2459423.386,12.2307873,3.627,4330,85.8245,11.4731,386.638,6164,,1.31
111108561,PC,2459443.479,2.635737,2.207,21500,479.892,12.8462,404.438,5900,4.54,0.92
27649847,CP,2458492.716,1.5428486,1.1958898,2154.485578,60.0176145,12.4029,60.9425,3439,4.97486,0.420028
265979849,PC,2459443.959,4.5661309,3.543,7630,377.954,11.4194,302.086,5569,4.21,1.28
215595454,PC,2459445.521,2.0961984,3.22,13710,2405.31,13.3285,1054.17,6379,4.15,1.57
424699834,FP,2459826.176,2.4011407,3.6926411,3193.989304,1918.620188,12.8257,790.407,5911,4.11,1.50878
247356332,PC,2459445.588,4.5333993,1.083,7690,159.735,12.8179,625.326,6254,4.42,1.12
7583660,PC,2459445.571,5.3333965,5.577,2710,871.955,12.0228,893.944,5840.8,3.65,2.53
236632480,PC,2459443.207,7.4244269,3.655,7290,196.654,12.8507,666.058,5873,4.21,1.34
256561562,PC,2459714.939,1.8951273,3.518,2130,5318.45,12.9392,1526.91,6818,3.89,2.28
215018906,PC,2459790.809,4.3713133,4.113,2960,847.146,10.9992,517.506,6029,3.71,2.45
259172249,CP,2459825.392,4.2914879,2.3462656,19180.72338,49.1792111,14.5179,377.483,3937,4.59,0.675707
378708888,PC,2459442.47,2.88753,3.547,7680,1422.54,13.4066,991.551,6095,3.95,1.87
19451711,PC,2458491.723,0.3969687,1.5006666,110.7179018,58306.8937,7.3645,111.179,7381,4.438,1.86219
394691478,PC,2459445.189,2.0876485,2.873,12940,2243.2,13.1562,1094.99,6655,4.19,1.58
233409941,PC,2459878.822,4.4247361,2.757,13312,223.224,13.3911,539.904,5536,4.48,0.94
30791047,APC,2459435.553,13.3057762,5.5,3700,505.593,11.3171,900.45,8104,4.02,2.26
377297285,PC,2460369.865,4.0656968,4.2275632,13698.73867,1207.03701,13.0628,1027.87,6424,4.18,1.53116
406361982,PC,2459818.154,5.2819763,5.909,3320,1409.33,12.5459,960.824,6228,3.72,2.5
383645563,PC,2459831.812,22.9367426,1.706,3520,5.57635,12.5117,584.497,5721,4.19,1.34
195093356,FP,2459432.674,7.8284207,5.456,32460,275.376,11.8572,296.602,5707,4.5,0.94
313453776,PC,2459632.265,3.7325203,2.851,4800,445.556,11.6078,388.807,5824.6,4.24,1.3
154014059,PC,2459651.416,8.3221959,2.771,4460,90.1896,12.9534,925.944,5899,4.03,1.65
288428649,PC,2459883.299,5.9184575,2.947,1240,130.7,11.9919,273.283,5087.5,4.41,0.97
93125144,FA,2458472.96,9.91102,2.981681,6044.13412,63.4418379,9.6833,77.8471,4692,4.29723,0.941705
55778666,PC,2459630.987,7.1452343,3.169,14520,120.883,13.1924,576.539,5685,4.46,0.98
105387356,FP,2459445.816,1.5163046,3.619,1180,7863.45,11.4186,876.326,6529,3.58,3.11
69356857,CP,2459440.07,4.0966887,4.557,5620,1193.86,11.7791,609.388,6212,4.04,1.74
259100469,PC,2459727.106,25.763332,1.668,2560,3.75556,11.1752,248.564,5795,4.41,1.06
335681838,PC,2459442.435,15.1016086,4.403,520,126.721,10.8964,302.144,6511,4.42,1.18
154814765,PC,2459559.857,26.1442304,2.368,1980,35.8503,10.8131,214.496,5721,4.38,1.08
193765661,PC,2459807.155,10.9974977,7.182,3400,461.346,11.3335,582.527,6188,3.83,2.18
435740442,PC,2459444.873,2.9889845,1.858,13920,314.21,12.4705,603.735,6002,4.18,1.42
219016883,CP,2459661.516,4.8721904,2.584,2180,195.925,11.637,290.646,5430.5,4.42,1.02
230290708,PC,2459431.315,11.3182327,2.956,5080,59.5158,12.7986,648.893,5969,4.29,1.24
365690646,FA,2458471.143,12.983175,1.527578,1180.996904,397.4686874,10.094,293.27,6962.64,4.14716,1.67983
40055053,CP,2459444.902,4.1793301,5.161,4900,2876.9,11.6917,980.487,7349,3.93,2.31
305948428,PC,2459439.554,4.8398399,2.818,7040,199.608,12.1019,441.596,5506,4.14,1.39
426122503,PC,2459445.351,2.4038486,1.87,16500,242.515,12.789,331.852,5074,4.51,0.85
322504451,PC,2459825.687,1.6087939,1.966,8160,1301.71,12.5949,764.006,5995,3.96,1.81
352151292,PC,2459827.299,5.0821798,4.249,4930,592.328,12.8105,766.439,5929,4.1,1.53
123041007,APC,2459446.068,0.4305826,0.435,15510,156.925,14.5795,,3861,4.58,0.69
295807723,FP,2459445.219,0.6972223,1.095,6460,3144.23,13.4161,1095.81,6556,4.09,1.74
289307883,PC,2459440.339,12.9177538,1.8,11460,21.7315,12.4228,497.041,5606,4.21,1.3
256154857,APC,2459794.856,0.701239,1.05,13700,1087.15,13.4319,423.737,5126,4.51,0.85
185598695,PC,2459446.223,4.6285493,2.844,15300,300.005,13.4752,668.429,6007,4.44,1.06
71512186,PC,2458471.008,14.8608019,6.1932625,556.6027212,239.0475595,8.7784,152.042,7064,4.22374,1.62231
278105308,PC,2459446.168,5.4463931,2.222,8350,236.789,11.7781,782.324,6815,3.92,2.19
436007113,PC,2459445.018,2.3205922,2.393,8900,1400.15,12.2492,668.834,6756,4.24,1.51
395385033,PC,2459437.267,8.5394045,5.884,6460,566.287,12.899,913.714,6369,4.08,1.7
284660935,APC,2459635.041,1.1110609,1.155,4060,2976.45,13.286,582.471,5500.1,4.4,1.02
126225595,PC,2459440.496,4.4836616,3.542,3420,445.248,11.7137,613.744,5646,3.69,2.35
158325942,PC,2459441.514,2.612273,3.005,7680,989.904,12.6023,678.578,5874,4.14,1.45
356146869,PC,2459884.679,21.1968768,4.228,6630,15.5174,13.089,352.109,4934,4.5,0.84
185226925,FP,2459790.753,3.1979646,5.69,2060,3205.65,12.1624,1021.21,5990,3.54,2.93
147895461,FP,2459445.918,0.5919629,1,2450,3301.1,12.4322,908.659,6337,4,1.85
375419034,PC,2459441.713,3.0321361,2.078,13790,403.028,13.0157,487.68,6071,4.44,1.06
200593988,FP,2458470.849,7.699087,4.380607,8072.469566,8.7213046,12.3069,70.9325,3617,4.81052,0.45
326347927,FP,2459445.564,7.2617331,6.258,1310,306.111,11.9625,256.473,4780,4.25,1.09
402828941,PC,2459442.968,4.1509756,2.029,9780,159.592,12.1444,377.054,5686,4.41,1.04
274122380,FP,2459444.494,2.873138,2.908,1240,953.868,11.8225,355.201,5856,4.37,1.11
275527293,PC,2459442.19,3.1501356,2.201,16270,357.357,13.1549,836.02,5950,4.09,1.56
435719275,PC,2459439.859,4.4274169,5.435,10600,1995.4,11.9275,673.959,6812,4.04,1.92
219847787,PC,2459892.033,11.5914514,1.968,832,29.4907,11.456,301.885,5896,4.4,1.08
312899686,FP,2459443.032,4.4138638,2.387,11300,709.493,12.7821,519.694,6006,4.46,1.03
153971295,PC,2459599.727,13.7036806,4.766,1020,96.0669,11.9139,273.233,5546,4.55,0.87
202468443,FP,2459690.597,2.0685871,0.598,38060,6.13725,14.5982,97.0798,3162,4.92,0.31
359321688,PC,2459446.349,2.7340756,1.994,1700,2179.86,11.4416,656.146,8524,4.06,2.25
148228019,APC,2458470.738,18.0892103,2.5607235,5526.715877,221.7006105,8.2488,163.677,7403,4.13809,1.8368599
424112727,PC,2459446.036,1.0513177,2.562,5720,13073.2,12.7655,1229.65,7529,3.98,2.22
296461391,PC,2459827.011,4.3108587,3.486,1020,836.11,10.7988,295.41,6358,,1.41
278668358,PC,2459822.946,5.0135727,4.396,3520,635.189,12.4603,612.204,5930,4.08,1.56
172871230,FP,2459442.295,3.4100261,2.233,5200,406.598,12.2794,437.517,6109,4.43,1.08
356682805,PC,2459628.26,6.1313492,2.447,3730,39.468,13.1293,245.857,4310,4.5,0.76
219466803,FP,2459618.541,12.5951009,0.876,4280,2.98815,12.9179,486.898,5251,4.32,1.09
282935857,APC,2459444.189,2.3612205,2.303,2410,875.429,11.7163,749.716,5766,3.59,2.7
276381737,PC,2459829.069,15.9929608,3.747,7870,53.3959,13.233,876.326,6132,4.13,1.54
264301607,PC,2459825.576,0.435435,1.0529945,104138.5603,252.7287521,14.9343,166.421,3349,4.84,0.383284
7681574,PC,2459428.85,16.0104634,2.151,7450,14.2918,12.485,440.9,5733.4,4.42,1.03
403693875,FP,2458469.696,3.5248693,3.1475424,24987.79925,53.1308724,13.3675,192.351,3965,4.68568,0.613
194679333,PC,2459440.705,9.0165933,2.886,2650,145.183,11.1568,537.068,6543.2,4.02,1.88
405932063,PC,2459825.473,5.5047275,4.025,7530,448.634,13.1569,875.436,5865,4.13,1.47
329346586,PC,2459742.132,1.392516,1.209,4390,769.854,13.1137,892.373,6082,4.17,1.45
399956873,FP,2459831.192,6.949428,2.725,3050,208.013,11.7513,624.699,6817,4.18,1.61
171312653,PC,2459444.106,2.0327015,2.019,13040,1195.69,13.4842,1430.26,6555,4.03,1.86
250330564,PC,2459469.314,4.3852176,2.188,18080,41.2399,12.9354,187.506,4076,4.49,0.76
301035553,PC,2459469.123,3.2988824,2.352,11160,358.69,13.1789,533.065,5735,4.54,0.9
909930,APC,2459468.059,4.1976789,3.829,6960,713.476,10.7217,357.584,6058,4.02,1.71
857186,PC,2459465.892,3.8123614,2.565,18330,138.253,12.2037,215.501,4780,4.5,0.82
176279915,PC,2459469.615,3.4411264,2.669,2660,341.303,11.8884,258.455,5244,4.44,0.94
438490744,FP,2458468.496,1.665878,4.956738,85643.9861,10.9121139,14.1396,63.0507,3021,5.10725,0.172
224217761,PC,2459469.16,2.5688104,2.198,9670,,13.491,,,,
250983039,PC,2459467.596,2.3007511,1.35,2390,256.685,10.8921,236.736,5603,4.27,1.21
33397739,PC,2459469.424,2.0231137,1.133,44030,35.677,14.8951,337.095,3767,4.66,0.59
250111245,CP,2459466.497,2.9304371,1.73,50830,31.8905,13.9766,162.229,3692,4.77,0.5
422486295,PC,2459470.435,5.6707432,2.294,7770,97.4725,11.861,269.595,5462.7,,
4619242,APC,2459467.507,4.3023572,1.579,30080,11.1055,13.0176,140.9938,3504,4.67,0.58
241102583,FP,2459820.898,1.7386091,1.691,18980,444.5,12.4323,271.346,5362.8,4.65,0.75
422423972,PC,2459851.451,3.3014986,2.106,5640,426.381,12.2411,670.528,6311.9,4.16,1.53
313835568,PC,2459818.889,2.6831464,1.952,14010,262.791,13.4476,553.486,5348,4.38,1.03
407997410,PC,2459465.672,2.5792489,0.528,7090,56.7896,12.3913,407.758,5452,4.34,1.09
387690507,CP,2458470.203,6.3875739,2.5660579,23994.29604,14.2590446,13.5287,148.762,3688,4.78199,0.544769
267215820,PC,2459470.418,2.2623535,1.958,24470,131.906,12.4559,162.51,4219,4.53,0.73
58825110,CP,2459494.147,5.8588751,3.581,2690,429.794,11.1893,629.161,6418,3.82,2.31
337025682,PC,2459490.634,4.2417694,1.832,18430,67.8153,13.0557,313.459,4794,4.51,0.81
